text,label
Possivelmente o pior filme que eu já vi. Quando Hollywood fez um filme de sucesso que atacou os republicanos?Por que eles não aprendem. Os Dixie Chicks não. Esses esquerdistas vivem em sua própria bolha de elite interagindo entre si;Aldeio ao fato de que a maior parte da América está muito mais certa do que está.   As melhores produções de Hollywood não são partidárias e raramente são políticas. Cheney era ruim.   Eu pensaria que Cussack poderia ter conseguido filmes melhores.,0
"Long On Action e Stunt Work, mas com tanta falta de delineamento e desenvolvimento de personagens que não conseguiu manter nosso interesse. Nem sempre é fácil descobrir em que lado um personagem está e quem está fazendo o que com quem.",0
"Este filme é horrível. No final, você perceberá que várias horas foram roubadas da sua vida que você não pode voltar. O final de ""torção"" é muito artificial. O desenvolvimento do personagem que leva a esse final não é consistente com suas ações finais na conclusão. Noventa minutos de preparação- com a premissa de que o personagem Rob Lowe morrerá na véspera de Natal- é explicado em literalmente noventa segundos de ""Não, nós estávamos enganando você"". Então o personagem Rob Lowe nem sequer está chateado com isso!""Eu vou te perdoar se você puder me perdoar"", está tão chateado quanto ele fica. Se alguém levasse semanas para me convencer, eu estava prestes a morrer e depois disse: ""Não, desculpe, apenas enganando você"", eu levantaria um inferno sério. Não me sinto mal por doar o spoiler, porque eu posso salvar alguns de vocês por aí de assistir. Por favor, salve -se e não assista a este filme.",0
É ótimo quando um filme engraçado não faz sorrir para você. Que pena!!Este filme é muito chato e tanto tempo. É simplesmente doloroso. A história é impressionante sem gol e não divertida.   Você se sente melhor quando terminar.,0
"Vamos. A nova reviravolta está quase bem, mas de vingar o Elm Street Children Freddy está apenas matando pessoas agora. Mais do mesmo: efeitos especiais sem desenvolvimento real de personagens ou qualquer coisa. Simplesmente ruim e insultuoso. APAVORANTE.. ?Não. De jeito nenhum. Apenas ruim.",0
"Que pena é quando uma história potencialmente cativante e refrescante discreta consegue se agarrar ao seu interesse no início e, gradualmente, o deixa para baixo cada. Infelizmente, foi o que aconteceu comigo no final do ruído branco.   Não foi culpa de Michael Keaton;Foi um prazer vê -lo voltar como a estrela de um filme novo mais uma vez, parecendo um pouco enrugado, mas ainda conseguindo dar uma performance forte e sincera. Como um homem cuja esposa morreu recentemente, ele fica obcecado por seu espírito errante na vida após a morte (não uma nova idéia), aparentemente sendo contatada por ela através daquele negócio funk elétrico que você vê na tela da sua televisão quando não há nada sendo transmitido.   A idéia de espíritos que se comunicam através das ondas de rádio é chamada EVP (fenômeno eletrônico de voz) e há muitas pessoas que realmente acreditam nisso de verdade, então não vou fazer comentários sobre o queEu penso nisso, ou eles. Deixe -me dizer que sou a favor da suspensão da descrença quando se trata de comprar filmes fantásticos como este, mas o que não posso tolerar é não entender o que diabos deveria estar acontecendo, o que é onde eu estavaEsquerda presa quando os créditos finalmente começaram a rolar. Muito estático de fato. Meu próprio (a menos que eu assistisse enquanto estava cansado demais para me concentrar ou algo assim). Bem, para o ruído branco, eu estava bem acordado, de olhos brilhantes e cauda espessa-então adivinhe quem é o culpado?",0
"Orçamento, atores decentes... que sabiam que essas coisas eram importantes. Não perca seu tempo neste pedaço de lixo. Os efeitos são uma porcaria. A atuação é uma porcaria. A única coisa que poderia ter tornado isso tolerável foi um pouco barato T&A e que é desperdiçado nos primeiros 20 minutos. Era como se eles tivessem encontrado as únicas 7 pessoas no planeta que nunca xingaram antes. Tirmos o chapéu!A única maneira de um filme de Bigfoot ser bom é ter um grande orçamento e alguns atores que não vieram do Frogballs Community Theatre.",0
"Todo mundo faz coisas que mais tarde se arrepende. Coisas que eles desejam poder culpar as drogas ou posse alienígena. Coisas que, embora parecem racionais na época, mais tarde se revelam convites gravados para sofrimento e recriminações intermináveis de estupidez.   Para algumas pessoas, está assinando a nota para o novo Hummer, para outros está escolhendoUp um carona homicida, para outros ainda está enviando informações de conta bancária aos milionários do terceiro mundo misteriosamente amarrados por dinheiro.   Para mim, foi um filme.   D-War: Dragon Wars em retrospectiva, eu deveria ter adivinhado o quão ecológico e completamente reciclado esse filme seria do seu título gaguejado e repetido. Mas com minha suspensão disposta à descrença intacta e uma fé ingênua decorrente do pôster de aparência legal do saguão, eu realmente queria que esse filme funcionasse. Infelizmente, quando o velho no penhor explicou toda a história de fundo, quinze minutos depois, eu tive a revelação repentina e afundando que vem de conhecer todos os pontos de um filme ainda não visto. E pior: eu sabia o quão mal todos os pontos seriam péssimos. O filme é realmente.   Quanto a conhecer todas as reviravoltas do filme, eu estava errado. No espírito dos antigos filmes de Godzilla, cujas escalas este não são dignas de preencher, ele brotou convenientemente sub-parcelas extras toda vez que os personagens principais eram ameaçados pelo espectro do diálogo significativo.   foiInfestado com chamadas estreitas, fugas milagrosas e depósitos concentrados de angústia mal explicada. E muita licor. Primeiro, pegue o exército de anfíbios de Rasta, do Episódio Um e remova o Prozac até que estejam prontos para o Club Navy Seals. Chame-o de Ethan como um aceno ""sutil"" para a franquia Mission Impossible. ) E dê a eles muita narração de filmes noir, para que ninguém fique confuso enquanto tenta seguir as profundezas de seus pensamentos.   Finalmente, adicione um vilão de voz rouca em armaduras pontiaguda digna de um senhor dos rings Yardsale e um par de cobras gigantes, com raiva de ter suas cenas excluídas da última edição de King Kong, e as deitaram em nenhuma ordem específica na moderna ordemDia de Los Angeles.   Agora corra para a farmácia para encontrar algo para sua enxaqueca repentina. Quando você retornar, purie esses ingredientes até que qualquer indício de originalidade esquecido seja dissolvido em uma massa homogeneizada de queijo e sirva semi-gelatinosos.   Em vários pontos durante essa foto, eu me vi dizendo em voz alta "". Faça o filme ruim pare ""e quebrar as lágrimas. Após a escola de verão e muita fisioterapia, pode passar por um filme de nível C se você pudesse dormir de alguma forma a maior parte.   Em suma, se você se encontrar com dinheiro e cérebroCélulas para queimar e a necessidade de se punir por pecados hediondos e não ditos contra a humanidade, as guerras de dragão podem ser apenas o filme para você.",0
"Argh!Este filme machuca minha cabeça. E não de um jeito bom. Agora eu desprezo completamente isso.   Tome uma história bastante boa em ritmo acelerado. Mantenha o título e jogue o resto longe. Em vez disso, use um enredo de meio auto-avaliamento de futuros gladiadores que são tão cheios de orifícios da trama, o perigo de desmoronar (por que existe uma base rebelde no meio da arena, e as câmeras? Por que teram claramente imagens marcadas pelo que realmente aconteceuem Bakersfeild, em uma sala desprotegida?)   O filme inteiro grita oitenta, desde a trilha horrível até as fantasias brilhantes. ugh.   Não assista a este filme. Sei que algumas pessoas gostaram, mas algumas pessoas começam a fazer xixi e eu também não as entendo.",0
"Eu sou um retardatário relativo à obra transcendente do autor de Auteur Yasujiro Ozu, cujas visões magistralmente subestimadas da vida japonesa, especialmente na era pós-Segunda Guerra Mundial, iluminam verdades universais. Tendo agora visto vários de seus filmes marcantes, como ""final da primavera"" de 1949 e ""Tóquio Story"", de 1953, estou convencido de que Ozu tinha um presente particularmente idiossincrático de transmitir a gama de sentimentos decorrentes de conflitos intergeracionais por meio de narrativas elípticas e imagens sutis. É a profunda aspiração do diretor de Taiwan, Hou Hsiao-Hsien, de prestar homenagem a Ozu em seu centenário com este filme geralmente enervante de 2003. Entre o co-escreador T'ien-Wen Chu, Hsiao-Hsien parece acertar o visual, mas não captura o peso emocional necessário que teria tornado o ritmo glacial tolerável.   A história diz respeito a Yôko, uma jovem escritora japonesa pesquisando a vida do compositor de Taiwan, de meados do século XX, Jiang Wen-Ye em Tóquio, depois de voltar de Taiwan, onde ensinou japonês. Após 25 minutos prolongados de configuração de personagens, ela revela ao pai e madrasta que está grávida de um de seus alunos em Taiwan. Ao mesmo tempo, o amigo de Yôko, Hajime, que administra uma livraria usada, tem uma obsessão por trens e parece provável que esteja apaixonada por ela. O Hsiao-Hsien conecta essa linha fina com uma série de fotos mantidas para tomadas excessivamente longas à medida que a composição da estrutura muda. Também existem longos trechos de silêncio, bem como uma abundância de cenas com trens. Embora essas técnicas sejam consistentes com o estilo de Ozu, Hsiao-Hsien não parece mergulhar na psique dos personagens da maneira que Ozu fez com a fluidez máxima e o teatro mínimo, em particular, a situação de Yôko parece bastante não-comunitária no esquema do drama apresentado eA reação de seus pais excessivamente passiva para ter muito interesse. De fato, todo o filme tem uma atmosfera de exaustão, o que faz o filme parecer interminável.   As performances são discretas, embora dificilmente memoráveis. A estrela da música do j-pop Yo Hitoto traz uma facilidade natural a Yôko, enquanto Tadanobu Asano é uma espécie de cifra como Hajime. O restante dos personagens mal se registra, mesmo Nenji Kobayashi e Kimiko Yo como pais de Yôko. O diretor de fotografia Lee Ping-Bing oferece trabalho especializado, embora ele viole uma regra cardeal dos filmes de Ozu, não mantendo a câmera estável durante as fotos. Hitoto Speaks-Sings A música pop que atravessa os créditos finais, ""Hito-shian"". O DVD inclui um documentário de fabricação francesa, ""Métro Lumière"", de fabricação francesa, que realmente ajuda a fornecer parte do contexto para a abordagem de Hsiao-Hsien ao filme. Inclui trechos dos filmes de Ozu, em particular, ""Equinox Flower"", para mostrar os paralelos com este filme, apesar de surpreender que nenhuma menção de ""Story de Tóquio"" ou ""início do verão"", a base óbvia de algumas das cenas e da situação. ups. Também existem clipes de entrevistas editados de Hitoto, Asano e Hsiao-Hsien, bem como o trailer do filme.",0
"Eu fui ver este com muita expectativa. Infelizmente, o diálogo é totalmente estúpido e, no geral, o filme está longe de inspirar a reverência ou o interesse. Até uma criança pode ver a lógica ausente nos comportamentos do personagem. As crianças de hoje precisam de histórias criativas que as inspirassem, o que as faria 'sonhar acordado' sobre os eventos. Foi exatamente o que aconteceu com filmes como E. T. e Guerra nas Estrelas há uma década. (Quantas crianças imaginavam se tornarem cavaleiros Jedi e acender seus próprios sabres de luz?) Sério, não desperdice seu tempo e dinheiro com este.",0
"Fiquei colado na tela, rebitada, bocejando, mas mantendo um olho atento. Esperei pelo próximo efeito especial terrível, ou o próximo item ridiculamente clichê da trama para aparecer com força total, para que eu pudesse aprender como não fazer um filme.   Parece que eles se propuseram a fazer issoFilme, a equipe assistiu a cada outra ação/ficção científica/filmagem de sessão/bom vs. filme do mal, e viu coisas legais e disse: ""Ei, podemos fazer isso"". Por exemplo, o único carro estacionado a uma milha sobre o que parece ser uma estrada unidirecional com um ombro que não foi destinado ao estacionamento, é o carro que o protagonista, uma morena atraente nascida da bile, é lançada. O carro sopra em pedaços antes que ela chegue nele. Os efeitos especiais foram obviamente minha maior carne com este filme. Mas o que realmente colocou em meus livros ruins foi a implausibilidade e a falta de razão para tantos elementos!Por exemplo, o antagonista, um demônio voador com a capacidade de infligir danos de maneiras bizarras, acontece com um caminhão solitário do exército que transporta um VIP importante. Caras de segurança sem nome com armas saem do caminhão, você sabe que eles já estão mortos. Então o cara que protege o VIP diz: ""Em nenhuma circunstância você sai deste caminhão, você me entende?""Ele sai para encontrar a besta que matou seus três amigos, ele é atingido de uma maneira quase comicamente clichê. Então, sem motivo aparente, desafiando a lógica, a convenção e o senso comum, o idiota VIP sai do caminhão !!!Muito do que aconteceu ao longo do filme não fazia sentido. A atuação transparente me distanciou do filme, além de um trabalho de câmera ruim, e coisas que apenas fazem você ir: ""Uau, isso é incrivelmente brega"". Shiri Appleby salvou o filme de 1, porque ela deu ao filme o único elemento que sempre faz os espectadores desfrutar da experiência, o apelo sexual.",0
"Por onde começar. Este filme começou como algo que parecia um roubo de ""Darkness Falls"". Uma mulher velha e desfigurada vivendo na floresta, dando aos filhos presentes para os dentes. Soa familiar?Então muda. Em ""Darkness Falls"", a fada do dente só o matou se você a visse. A fada do dente neste filme o matou, não importa o quê. Por que eles precisavam do roqueiro, sua namorada hippie ou os Bubbas e sua irmã?Eu acho que o filme teria ficado bem sem eles. Parece que os produtores estavam sentados e decidiram que precisavam colocar pessoas extras no filme, para que a fada do dente tivesse pessoas para matar. Embora seja bom ver uma garota bonita loira não sendo retratada como uma cabeça de bolha para variar. Ok, para alugar, mas eu não sugeriria comprá -lo.",0
"Eu assisti alguns episódios desse programa e achei certos elementos dele bastante interessantes, considerando fatos médicos que podem ser aprendidos. Mas isso é totalmente cheio e destruído pelos relacionamentos imorais sem fim dos personagens do programa. Todo mundo parece ter dormido com quase todo mundo, mesmo durante o horário comercial, o que é ridiculamente irrealista. Não parece haver um casamento ou relacionamento sólido e duradouro em todo o show - todo mundo está quebrado e à espreita - dificilmente um verdadeiro reflexo de todos os americanos. De fato, há uma total falta de respeito pelo casamento ou monogamia e é verdadeiramente fuloso. Quem não concorda com a administração degenerada e a equipe de degeneração onisciente do consultório particular. Por exemplo, em um dos mais recentes episódios, recebemos uma situação extremamente rara de um bebê que nasce com um gênero incerto e Addison se recusa absolutamente a realizar a cirurgia, porque devemos deixar o bebê decidir seu sexo mais tarde. Qualquer pessoa que discorde disso é retratada como imaturo e estúpida. Addison fez o comentário de que nenhum homem tinha permissão para ter uma opinião sobre o assunto e apenas um caráter negro recebeu dignidade por se opor ao aborto por motivos morais. O sentimento geral era que, se você se opôs ao aborto, você é uma aberração - dificilmente o sentimento popular nos EUA. Dois dos personagens principais do programa mencionam indiferentemente que eles tinham abortos quando eram mais jovens e não se desculparam ou arrependem, apesar do fato de que a pesquisa mostrou que as mulheres podem sofrer intensa depressão. O que é mais uma jovem garota vem à clínica para um aborto e depois agradece aos funcionários pela saída e alguém fala sobre isso como estava ajudando esse jovem e era como algo para exultar. O script poderia ter sido escrito porPaternidade Planejada. show inteiro.",0
"Se você pode fazer isso através dos títulos ""Classic Meyer""/introdução, você pode percorrer qualquer coisa. Mas você gostaria?Eu não encontrei muito lá para cavar meus dentes. Suponho que, se você entrar nisso com expectativas baixas de enufrar, ficará encantado (a la Charlie's Angels. ) Mas pelo meu dinheiro eu gostaria de algo mais, mais visual, mais emocionante. Mais. Sinto que estou implorando por Gruel @ o pé do mestre. Os homens têm as mercadorias. Mas ele simplesmente não vai compartilhar.",0
"Filme horrível. Sobre um velho pintor crocante que fica com uma jovem. Tedioso. Tatum O Neil passa pelos movimentos da parte dela e tem algumas das linhas mais córneas da história do cinema. Richard Burton parece perto da morte neste filme, e devemos acreditar que ele parece ""bom por sessenta"". A atuação é ruim, assim como a trama. Os personagens são horríveis, assim como a história. É realmente difícil sentir por qualquer pessoa neste filme, exceto Larry Ewashen, que interpreta um cara em um teatro pornô que bate em Tatum, ele é meio engraçado. Este filme é realmente uma perda de tempo. Se você é um fã de Tatum, como eu - e é por isso que eu o aluguei em primeiro lugar - por favor, não veja este filme. Ela é muito ruim nisso, e você se perguntará se talvez Paper Moon estivesse um acaso. Não foi, por causa de más notícias e pequenos queridos, sabe -se que ela pode agir bem, mas ainda assim, não alugue este filme. E se você é fã de Burton, alugue algo quando ele era bonito, e não um fóssil.",0
"Quando você olha para isso agora e ouve todo o idioma aqui, é incrível que isso tenha sido classificado como ""PG"", mas esse é o sistema de classificação dos anos 1970 para você. Peter Falk vomita o nome do Senhor em vão seis vezes nos primeiros dez minutos apenas neste filme!No entanto, poucas pessoas consideram isso ofensivo, e certamente não os Scumbags que fazem filmes nem as pessoas que os ""avaliam"".   O elenco é uma pista de quão profano esse filme pode ser: Falk, Peter Boyle, Allen Garfield, Warren Oates, Gena Rowlands e Paul Sorvino não são exatamente atores que você não encontraria em ""The Sound of Music"".   Gosto de filmes de assalto e muitos filmes do diretorWilliam Friedkin, mas esse script não entrega e tem muita sensação de ""Sleazy '70s"", visual e audivelmente. Para aqueles que amavam Falk no ""Columbo"" da TV, deve ser um choque ouvi -lo usar tanta palavrões quanto nos filmes. Isso está longe de ser o único caso.",0
"Este filme é sobre Tyrannus, um gladiador que é trazido de volta dos mortos para convocar Tyrannus, um gladiador que deve ser trazido de volta dos mortos. Tyrannus, aprendemos depois de cerca de uma hora, também é chamado de Demonicus. Isso acrescenta profundidade muito necessária ao roteiro e questiona nossas suposições sobre identidade, psicologia e nós mesmos.   O espírito de Tyrannus realiza sua pequena lista de tarefas (matando algumas pessoas e dizendo frases repetitivas em latim) possuindo o corpo de um universitário. Ele usa um capacete de controle mental mágico para fazer isso, que o garoto da faculdade de bom grado coloca na cabeça e depois em vários pontos do filme, decola e recolhe.   Maria realiza sexo oralSobre Sean Willian Scott de um homem pobre, e Tyrannus usa a luva de rollerball. Tyrannus tem sua própria luz de fundo verde sem motivo e aparentemente está sentada ao lado do incêndio em um túnel de concreto antigo há séculos como este. Infortúnio total.   Este filme está vazio e vai machucá -lo. Veja.",0
"Só posso assumir que os outros revisores deste ""filme"" são acionistas da empresa de produção, pois esse foi possivelmente o pior filme que eu já vi nos últimos cinco anos. Desde a foto de abertura de um rabino rindo incontrolavelmente sem motivo aparente, ficou claro que os atores deste filme matariam para ser considerado ""B-Level"". Minha esposa e eu estávamos de bom humor antes de começar este filme, e estávamos realmente ansiosos por um filme engraçado de pipoca. Sabíamos que não tínhamos alugado o Citizen Kane, e não esperávamos ver o filme mais incrível de todos os tempos. No entanto, depois de 40 minutos suportando o lixo mais dolorosamente sem graça que eu já vi, desligamos, em vez de desperdiçar outros minutos de nossas vidas.   Se uma ""comédia"" sem risadas,Terrível atuação, enredo fino e personagens irritantes são o seu lugar, então este filme é para você. Honestamente, o Troll 2 é melhor-pelo menos eu ri da cena de sexo de pipoca..",0
"Mas não há muitos deles. Provavelmente o pior filme de ""grande lançamento"" que já vi na minha vida. Definitivamente o pior para este ano. Não faz sentido comentar sobre o enredo, o elenco ou a atuação. O problema está além de tudo isso. Ele fica na estupidez absoluta do tipo irritante (não do tipo engraçado) de tudo o que ocorre na tela. Não sei por que dei um 2/10 em vez de 1/10. Provavelmente, por causa de Steven Martini. Ele realmente tentou. Conclusão - 95 minutos lavaram o vaso sanitário junto com algumas células cerebrais. Evite a qualquer custo.",0
"Definitivamente, o produto das mentes jovens, esta peça pode muito bem atrair a multidão dos anos 20, que ainda está tentando encontrar seu lugar no mundo, enquanto obcecam todas as neurose. No entanto, não consigo imaginar que a quantidade pesada de variação narcísica, humor banal ou assunto banal seria particularmente envolvente para qualquer pessoa com mais de 30 anos. Outro problema é que os personagens periféricos, a quem os cineastas obviamente não têm nada além de desprezar por desprezo por, estão empolgados com tão absurdas caricaturas para obter efeitos cômicos, que não conseguem ser relacionados de qualquer maneira real.   No entanto, é preciso dar alguns pontos de estilo aos cineastas, que obviamente cresceram na geração de vídeo, e usar todos os truques de edição concebíveis do livro para enfeitar um enredo inexistente. Há 2 pontos a serem lembrados aqui. Primeiro, cuidado com os queridos do festival. Segundo, apesar de vivermos na era do YouTube, nem todos os relatos de suas vidas mundanas merecem tratamento em tela grande. Mas esses jovens cineastas têm todo o direito de fazer seu filme, e se outros 20 e poucos anos podem encontrar algo para se identificar, depois melhor. No entanto, não pude deixar de pensar no final deste filme como essa última geração, agora que chegou à maioridade, se sairá no mundo real que apresenta tantos desafios e complicações. Na idade em que toda criança é constantemente tranquilizada de quão especiais elas são e que todas merecem seus 15 minutos de exposição, resiliência e capacidade de lidar com a adversidade não parece exatamente ser o ponto forte desta geração.",0
"Na verdade, não me importei com os comerciais da Geico nas primeiras 50 vezes que os vi e até os achei um pouco irônicos e divertidos, MAS SÉRIO! Esta é a MELHOR coisa que essas pessoas poderiam inventar?!? Esse show é uma merda! É sem graça e parece assistir a um episódio de ""The Office"" com os personagens disfarçados de homens das cavernas (sei que muitos de vocês vão me odiar por dizer isso, mas ""The Office"" simplesmente não faz isso por mim). Ok, entendi: temos o pobre coitado tentando manter o nariz limpo e ele tem um chefe de merda que o odeia; o pseudo-intelectual que realmente tem apenas um intelecto que mal funciona; e o idiota que só quer ser aceito, mas E DAÍ!!! Eu trabalhei com essas pessoas e as achei tão irritantes na vida real quanto na TV... por que eu iria querer desperdiçar outro 1/336 da minha semana assistindo a mais desses tipos indicados ?!? Por favor, ligue para seus pais e pergunte se eles te deixaram cair de cabeça se, depois de pensar nisso, você ainda se ilude acreditando que isso é entretenimento.",0
"Eu vi o filme quando criança quando foi lançado no teatro e foi tão ruim que se tornou o resultado de uma piada de família. Se o ranking tivesse um zero, este filme conseguiria. Os dinossauros eram horríveis. O enredo era ridículo. A atuação realmente não se qualifica para ser chamada de atuação. A única razão pela qual eu até me lembro do nome do filme tão bem é porque minha família ainda fala sobre o quão ruim era realmente.",0
"Este filme é para o Halloween o que a hilária ""história de Natal"" é para o Natal: ambos são filmes do tipo relativamente com baixo orçamento e sem estoques... e ambos são dois dos melhores e mais engraçados filmes disponíveis, ambos sazonaisClássicos !!!""Space"" Invaders ""vem galopando desde o início com calor e humor e um elenco excelente de personagens... todos os cinco marcianos pateta, Klembecker, o corretor de imóveis, Russell, o deputado, Vern no"" depósito de distribuição de combustível ""e muito mais!Você só precisa ver esse filme para acreditar e, como ""Christmas Story"", ele continua ficando cada vez melhor a cada visualização, e você pega pequenas coisas divertidas a cada vez !!Definitivamente um dez !!!",1
"Bom Western filmado no Rocky Arizona Wilds. Muitos caras durões por toda parte;O personagem de Cobern parecia balançar entre um psicopata furioso e um tipo descontraído. Vários buracos apareceram na foto, mas não o suficiente para compensar sendo emocionante e vale a pena ver. Uma cena realmente idiota mostra Heston esvaziando casos. 45 de seu pó e colecionando -o em um saco com o objetivo de iniciar um incêndio. R. Para reunir tanta pólvora, ele precisaria de uma mula para carregar a munição. B. A grama estava obviamente seca: por que não simplesmente deixar uma partida e deixar rasgar?",1
"O melhor filme de John Singleton, antes de Blockbuster Wannabees como o remake do eixo, este é um filme instigante, com excelente equilíbrio geral e excelente equilíbrio entre as histórias 3 personagens principais, cada um com problemas de jovens identificáveis.   O que euGostei mais é que ele também abrange o problema da autopidade entre os negros jovens, um problema principalmente ignorado pela mídia e outros filmes que se concentram principalmente em problemas socioeconômicos e racismo pelos brancos. Este filme mostra que os negros podem ser igualmente ignorantes e racistas.   O magistral sobre este filme é que ele lida com tantos tópicos sem ficar superficial. Não se trata apenas de racismo, mas de quão difícil pode ser adotar para um novo mundo (faculdade), estupro de data, descobrindo sexualidade e isolamento. Omar Epps, Michael Rapaport e Kristy Swanson apresentam performances finas, e o elenco de apoio é igualmente interessante com Jennifer Connelly como um Lez (Yay) e com rima de cubo de gelo e Busta como vagabundos na faculdade, causando pequenos tumultos.   O único negativo é a caricatura de um professor de Laurence Fishburne (""Peppermint?""). Certamente, muitos professores são malucos. Mas eles não são tão planos. Os skinheads também são um pouco caricatura, mas acho que eles também são assim na vida real..   8,5 em 10",1
"Este foi um filme maravilhosamente inteligente e divertido que nunca vou me cansar de assistir muitas, muitas vezes. O elenco foi magnífico ao combinar os jovens com os personagens mais velhos. Existem aqueles de nós aqui que realmente apreciam bons atores e um formato inteligente de história. Quanto a Judi Dench, ela é linda e um presente para qualquer tipo de produção em que estrela. Eu sempre faço questão de ver Judi Dench em todas as suas performances. Ela é uma atriz excelente e um prazer assistir à medida que cada transformação de sua personagem ganha vida. Só posso ser grato quando vejo uma imagem tão destacada para a maioria dos filmes feitos mais recentemente, não tem bons personagens, bons roteiros e boa atuação. O filme público precisa de heróis, não de Manikins desviantes, que não têm ingenuidade e talento. Que maravilhoso ver velhos favoritos como Leslie Caron, Olympia Dukakis e Cleo Laine. Eu gostaria de ver este filme ganhar os prêmios que merece. Obrigado novamente por uma tremenda noite de entretenimento. Parabenizo o escritor, diretor, produtor e todos aqueles que fizeram um bom trabalho.",1
"Não li os outros comentários sobre o filme, mas, a julgar pela classificação média, posso ver que é improvável que eles sejam muito complementares.   Eu assisti pela segunda vez com meus filhos. Eles absolutamente adoraram. É verdade que não tinha os adultos rolando pelo chão, mas o som do prazer das crianças fez parecer assim.   É uma verdadeira farsa de Mel Brooks, com muito conteúdo moral - como é tristedeve ser amado pelo nosso dinheiro, não por quem somos e quão inconstantes são nossos amigos e associados. Existem muitos outros filmes em um assunto semelhante, sem dúvida, muitos dos quais terão um maior impacto cômico ou emocional nos adultos. É difícil para mim imaginar esse impacto nos membros juniores da família, no entanto.   Por isso, para as crianças, um 9/10 de mim.",1
"Uma boa imagem vale todas as palavras. Este filme tem a cena mais poética já sonhou sobre pessoas com síndrome de Down. E eu não vou estragar tudo dizendo a você. Você vai querer ver você mesmo.   Pasqual Duquenne é um ator incrível. Eu não precisava entender uma única palavra que ele disse para entender seu significado.   O filme tem uma mágica própria. Depois de assistir, entendi melhor que valorizemos muito a conquista e não o suficiente nas pessoas que amamos. Paixão e simplicidade são tudo o que precisamos.",1
"Tiempo de Valientes se encaixa confortavelmente no gênero de filmes de ação de Buddy, mas transcende suas raízes graças ao excelente elenco, um tremendo relacionamento entre seus protagonistas e uma excelente fotografia. Diego Peretti estrela como o Dr. Silverstein, um psiquiatra designado para andar de espingarda com o detetive Diaz (Luis Luque), que foi designado para investigar o assassinato de dois capuzes menores que parecem estar envolvidos na conspiração de contrabando de armas. Diaz foi suspenso do dever, mas ele é o melhor homem para o trabalho e deve ter ajuda psiquiátrica profissional para ser restabelecido. Silverstein e Diaz logo se vêem envolvidos em uma conspiração envolvendo a comunidade de inteligência da Argentina e algum urânio, e o filme os separa em um ponto crucial que permite que Silverstein desenvolva algumas habilidades impressionantes de investigação. Peretti e Luque são excelentes juntos e me lembram a equipe Terence Hill e Bud Spencer, embora Peretti não seja tão clássico quanto Hill. Notavelmente, mesmo com quase duas horas de comprimento, Tiempo de Valientes não usa suas boas-vindas, e de fato o diretor-diretor Damian Szifron cria uma sequência em potencial na encantadora coda do filme. Em suma, uma comédia de ação maravilhosa e muito divertida que nem se dedica ao menor denominador comum nem insulta sua inteligência.",1
"E vou lhe dizer o porquê: quem decidiu editar este filme para torná-lo adequado para a televisão foi muito mal recomendado. Tudo o que diz respeito às drogas é cortado e coberto !!!Como eles fazem isso, você pode perguntar?Bem, eles não fazem isso muito bem, com certeza. De qualquer forma, em vez da maconha que Cheech e Chong deveriam ter em sua posse, dizem que têm diamantes!Ainda assim, os personagens andam em uma neblina de fumaça de maconha, apedrejando os outros ao longo do caminho, sem nenhuma explicação!",1
"Vi isso no teatro em 86 e caiu da minha cadeira rindo mais de uma vez. ""Beirute""... ""O que você sabe sobre Beirute?""... ""Beirute... ele é o melhor maldito beisebol que já viveu. ""   Você sabe como vai acabar, mas issose divertia muito chegando lá. As cenas de treinamento são muito engraçadas, mas a melhor cena pode ser a que Jack e Reno estão tentando assistir aos Falcons v. Vikings na segunda-feira à noite no jogo de futebol enquanto tentam um jantar de maquiagem com suas esposas.  Williams e Russell parecem se divertir muito com este e é uma pena que seja esquecido como uma comédia de primeira linha.",1
"Depois de apenas assistir ao Deer Hunter, que é uma obra -prima, o filme Jacknife tinha sapatos grandes para preencher. Tem os mesmos temas que o caçador de veados, os efeitos devastadores de uma pessoa após a Guerra do Vietnã. Robert de Niro está neste filme,Como no caçador de veados e é muito bom aqui, assim como Kathy Baker. Mas este filme pertence a Ed Harris, que dá uma performance poderosa, emocional e impactante. O filme é baseado em uma peça de teatro, e há uma ou duas cenasonde isso parecia óbvio para mim. Por isso, só quero dizer que para aquelas uma ou duas cenas parecia que eu estava assistindo a uma peça de teatro. Isso não era um grande negócio, e realmente não diminui o filme. Eu realmente gosteiEste filme. Não é um épico como o caçador de veados. Eles são sobre era semelhante e têm temas semelhantes, mas são dois filmes muito diferentes. Eu pensei que o caçador de veados era ótimo, e também acho que esse filme foi ótimo. Neste que o torna tão bom. Para mim, Jacknife é um 10/10",1
"Este é um filme de ritmo bastante lento, construindo lentamente a história de uma ex -stripper que começa uma nova vida familiar com um completo estranho. O espectador sente lentamente que há algo errado aqui...   Eu realmente amei esse filme, mesmo que isso deixe um leve sabor amargo no final. É inteligente, bem ritmo e muito bem agido. Philippe Toretton e Emmannuelle Seigner estão profundamente em seus personagens.   O filho ""Pierrot"" também é muito tocante.   Um thriller que não parece ser um. Um filme muito não convencional, uma atmosfera muito particular ao longo de todo o filme, embora você possa se sentir estranho algumas vezes com algumas cenas.   Vou dar um 8/10 !!",1
